"Leave empty for default (15 minutes).","Dejar en blanco para tomar el valor por defecto (15 minutos).",module,Magento_Customer
"Customer Data Lifetime","Duración de datos cliente",module,Magento_Customer
"Please specify value in minutes.","Especifique un número válido de minutos.",module,Magento_Customer
"Customer Notification","Notificacion de cliente",module,Magento_Customer
"Assign a Customer Group","Asignar un grupo de clientes",module,Magento_Customer
"Are you sure to assign selected customers to new group?","¿Está seguro que desea asignar a clientes seleccionados al nuevo grupo?",module,Magento_Customer
"Customer Grid","Cuadrícula de cliente",module,Magento_Customer
"Rebuild Customer grid index","Reconstruir el índice de red de cliente",module,Magento_Customer
"Group","Grupo",module,Magento_Customer
"Add New Customer","Nuevo cliente",module,Magento_Customer
"Are you sure to delete selected customers?","¿Está seguro de borrar a los clientes seleccionados?",module,Magento_Customer
"Delete items","Eliminar elementos",module,Magento_Customer
"Subscribe to Newsletter","Suscribir al boletín informativo",module,Magento_Customer
"Are you sure to unsubscribe selected customers from newsletter?","¿Está seguro de dar de baja a clientes seleccionados de newsletter?",module,Magento_Customer
"Unsubscribe from Newsletter","Cancelar suscripción al boletín informativo",module,Magento_Customer
"Phone","Teléfono",module,Magento_Customer
"ZIP","Código postal",module,Magento_Customer
"Customer Since","Cliente desde",module,Magento_Customer
"Confirmed email","Correo electrónico confirmado",module,Magento_Customer
"Account Created in","Cuenta creada en",module,Magento_Customer
"Tax VAT Number","Número de VAT",module,Magento_Customer
"Billing Firstname","Nombre de facturación",module,Magento_Customer
"Billing Lastname","Apellido para facturación",module,Magento_Customer
"Account Lock","Bloqueo de cuenta",module,Magento_Customer
"First Name","Nombre",module,Magento_Customer
"Last Name","Apellidos",module,Magento_Customer
"Last Activity","Última actividad",module,Magento_Customer
"Type","Tipo",module,Magento_Customer
"Customer Information","Información del cliente",module,Magento_Customer
"If your Magento installation has multiple websites, you can edit the scope to associate the customer with a specific site.","Si su instalación de Magento tiene varios sitios web, puede editar el alcance para asociar al cliente con un sitio específico.",module,Magento_Customer
"Disable Automatic Group Change Based on VAT ID","Desactivar el cambio automático de grupo basado en ID de IVA",module,Magento_Customer
"Send Welcome Email From","Enviar correo de bienvenida desde",module,Magento_Customer
"Are you sure you want to delete this item?","¿Está seguro de que desea borrar este elemento?",module,Magento_Customer
"Addresses","Direcciones",module,Magento_Customer
"Account Dashboard","Mi panel de control",module,Magento_Customer
"Edit Account Information","Editar información de la cuenta",module,Magento_Customer
"Password forgotten","Recordatorio de contraseña",module,Magento_Customer
"My Dashboard","Mi panel de control",module,Magento_Customer
"You are signed out","Has cerrado la sesión",module,Magento_Customer
"You subscribe to our newsletter.","Usted se suscribe a nuestro boletín de noticias.",module,Magento_Customer
"You don't subscribe to our newsletter.","No está suscribiendose a nuestro boletín de noticias.",module,Magento_Customer
"Maximum length must be less then %1 symbols","La longitud máxima debe ser menor qué %1 símbolos",module,Magento_Customer
"Invalid input","Entrada no válida",module,Magento_Customer
"Confirm your new password.","Confirme su nueva contraseña.",module,Magento_Customer
"Something went wrong while changing the password.","Algo salió mal al cambiar la contraseña.",module,Magento_Customer
"Please enter the first name.","Introduzca el nombre.",module,Magento_Customer
"Please enter the last name.","Introduzca el apellido.",module,Magento_Customer
"Please enter the street.","Por favor, introduzca la calle.",module,Magento_Customer
"Please enter the city.","Por favor, introduzca la ciudad.",module,Magento_Customer
"Please enter the phone number.","Por favor, introduzca el número de teléfono.",module,Magento_Customer
"Please enter the zip/postal code.","Por favor, introduzca el código postal.",module,Magento_Customer
"Please enter the country.","Por favor, ingrese el país.",module,Magento_Customer
"Please enter a first name.","Por favor, introduzca un nombre.",module,Magento_Customer
"Please enter a last name.","Por favor, ingrese un apellido.",module,Magento_Customer
"Please correct this email address: ""%1"".","Por favor correge esta dirección de correo electrónico: ""%1"".",module,Magento_Customer
"Please enter a date of birth.","Por favor introduzca una fecha de nacimiento.",module,Magento_Customer
"Please enter a TAX/VAT number.","Especifique un número TAX/VAT.",module,Magento_Customer
"Please enter a gender.","Introduce un género.",module,Magento_Customer
"'%value%' looks like a DNS hostname but we cannot match the TLD against known list.","'%value%' parece ser un nombre de host DNS, pero no podemos igualar el TLD contra lista conocida.",module,Magento_Customer
"You subscribe to ""General Subscription"".","Usted se suscribe a ""Suscripción General"".",module,Magento_Customer
"Submit","Enviar",module,Magento_Customer
"Login","Entrar",module,Magento_Customer
"The password for your account has been successfully changed.","La contraseña de su cuenta se ha cambiado correctamente.",module,Magento_Customer
"If you did not request this change, please contact us.","Si usted no ha solicitado este cambio, por favor, póngase en contacto con nosotros.",module,Magento_Customer
"Checkout out as a new customer","Realice el pedido como un cliente nuevo",module,Magento_Customer
"Create Account","Crear cuenta",module,Magento_Customer
"Checkout out using your account","Efectuar compra utilizando su cuenta",module,Magento_Customer
"Recovery Link Expiration Period (days)","Periodo de caducidad del enlace de recuperación (en días)",module,Magento_Customer
"Leave empty for default (2). Valid range: 1-4","Dejar en blanco por defecto (2). Rango válido: 1-4",module,Magento_Customer
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Punto y coma (;) valores separados. <br/> Ponga punto y coma al principio para la primera opción vacía. <br/> Déjelo vacío para el campo de texto abierto.",module,Magento_Customer
"Last Logged In","Zuletzt angemeldet",module,Magento_Customer
"If your Magento site has multiple views, you can set the scope to apply to a specific view.","Si su sitio Magento tiene varias vistas, puede establecer el alcance que se aplican a una vista específica.",module,Magento_Customer
"You are signed out.","Has cerrado la sesión.",module,Magento_Customer
"Invalid value of ""%value"" provided for the %fieldName field. Possible values are %template1 or %template2.","Valor no válido de ""%value"" para el campo %fieldName. Valores posibles: %template1 o %template2.",module,Magento_Customer
"Could not authenticate. Please try again later","No se pudo autenticar. Por favor, inténtalo más tarde",module,Magento_Customer
"Page not found","No se encuentra la página",module,Magento_Customer
"Account will be unlocked after provided time.","La cuenta será desbloqueada después del tiempo proporcionado.",module,Magento_Customer
"Text","Texto",module,Magento_Customer
"Text One Line","Texto en una línea",module,Magento_Customer
"HTML","HTML",module,Magento_Customer
"PDF","PDF",module,Magento_Customer
"The account is locked. Please wait and try again or contact %1.","La cuenta está bloqueada. Por favor espere e inténtelo de nuevo o póngase en contacto con %1.",module,Magento_Customer
"Provided Zip/Postal Code seems to be invalid.","El Código Postal parece no ser válido.",module,Magento_Customer
" Example: "," Ejemplo: ",module,Magento_Customer
"If you believe it is the right one you can ignore this notice.","Si usted cree que es el correcto, puede ignorar este aviso.",module,Magento_Customer
"Invalid Form Key. Please refresh the page.","Clave de formulario inválida. Por favor actualice la página.",module,Magento_Customer
"The account sign-in was incorrect or your account is disabled temporarily. Please wait and try again later.","El inicio de sesión de la cuenta fue incorrecto o su cuenta está deshabilitada temporalmente. Por favor, espere y vuelva a intentarlo más tarde.",module,Magento_Customer
"The password doesn't match this account. Verify the password and try again.","La contraseña no coincide con esta cuenta. Verifique la contraseña y vuelva a intentarlo.",module,Magento_Customer
"The email address is incorrect. Verify the email address and try again.","La dirección de correo electrónico es incorrecta. Verificar la dirección de correo electrónico y vuelva a intentarlo.",module,Magento_Customer
